Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Contravention,Contravention Description
30/04/2019 12:27,-£25.00,Pre-NtO Discount,Ridgefield,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 12:28,-£25.00,Pre-NtO Discount,Cheapside,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 12:29,-£35.00,Pre-NtO Discount,Lower Ormond Street (City Centre),Deansgate,Affixed to vehicle,No Waiting,£0.00,26,Vehicle parked more than 50 centimetres from the edge of the carriageway and not within a designated parking place. 
30/04/2019 12:29,£0.00,Pre-NtO Full Rate,Peak Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 12:29,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:33,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:33,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:34,£0.00,Pre-NtO Full Rate,Granby Row,Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 12:36,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:36,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:36,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:37,-£25.00,Pre-NtO Discount,Ducie Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 12:39,£0.00,Pre-NtO Full Rate,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 12:40,-£35.00,Pre-NtO Discount,Ledson Road (Baguley),Baguley,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 12:40,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:43,-£70.00,Pre-NtO Full Rate,Cromer Avenue,Old Moat,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 12:44,£0.00,Pre-NtO Full Rate,Castle Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 12:44,£0.00,Pre-NtO Full Rate,Tariff Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 12:45,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:47,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:47,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 12:47,-£35.00,Pre-NtO Discount,Cromer Avenue,Old Moat,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 12:47,-£35.00,Pre-NtO Discount,Carnarvon Street,Cheetham,Affixed to vehicle,No Waiting,£0.00,26,Vehicle parked more than 50 centimetres from the edge of the carriageway and not within a designated parking place. 
30/04/2019 12:48,-£25.00,Pre-NtO Discount,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 12:51,£0.00,Pre-NtO Full Rate,Tariff Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 12:53,-£25.00,Pre-NtO Discount,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 12:55,-£35.00,Pre-NtO Discount,Southgate (City Centre),Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23,Parked in a parking place or area not designated for that class of vehicle 
30/04/2019 12:57,£0.00,Pre-NtO Full Rate,Salmon Street,Piccadilly,Affixed to vehicle,GV Loading Bay,£70.00,23,Parked in a parking place or area not designated for that class of vehicle 
30/04/2019 13:00,-£35.00,Pre-NtO Discount,Ferndene Road,DidsburyEast,Affixed to vehicle,No Waiting At Any Time,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
30/04/2019 13:02,£0.00,Pre-NtO Full Rate,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 13:04,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 13:04,-£35.00,Pre-NtO Discount,Lingard Road,Northenden,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 13:05,-£25.00,Pre-NtO Discount,Major Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 13:06,-£35.00,Pre-NtO Discount,Lingard Road,Northenden,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 13:08,-£25.00,Pre-NtO Discount,Great Bridgewater Street (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 13:10,-£35.00,Pre-NtO Discount,Dagenham Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 13:12,£0.00,Pre-NtO Full Rate,Great John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 13:13,-£35.00,Pre-NtO Discount,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 13:14,-£35.00,Pre-NtO Discount,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,No Loading at Any Time,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
30/04/2019 13:14,-£25.00,Pre-NtO Discount,Minshull Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 13:14,£0.00,Pre-NtO Discount,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 13:15,-£30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 13:17,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 13:17,£0.00,Cancelled,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 13:17,£0.00,Cancelled,Collier Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 13:18,£0.00,Pre-NtO Full Rate,Park Street,Cheetham,Affixed to vehicle,No Waiting,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 13:18,-£70.00,Pre-NtO Discount,Clarendon Street,Hulme,Affixed to vehicle,Residents Parking,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
30/04/2019 13:18,-£25.00,Pre-NtO Discount,West Mosely Street,Deansgate,Affixed to vehicle,Restricted Area,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 13:19,-£25.00,Pre-NtO Discount,Wythenshawe Forum Car Park,Baguley,Affixed to vehicle,Car Park,£0.00,82,Parked after the expiry of paid for time  
30/04/2019 13:25,-£25.00,Pre-NtO Discount,Wythenshawe Forum Car Park,Baguley,Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 13:26,-£35.00,Pre-NtO Discount,Clarendon Street,Hulme,Affixed to vehicle,Residents Parking,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
30/04/2019 13:27,-£35.00,Pre-NtO Discount,Crossway,DidsburyWest,Handed To Driver,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 13:31,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 13:31,-£25.00,Pre-NtO Discount,Carmoor Road,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 13:32,£0.00,Cancelled,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 13:35,-£25.00,Pre-NtO Discount,Wythenshawe Forum Car Park,Baguley,Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 13:35,£0.00,Pre-NtO Full Rate,BLACKSTOCK STREET,Ardwick,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 13:37,-£35.00,Pre-NtO Discount,Kings Lynn Close,DidsburyEast,Handed To Driver,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 13:39,£0.00,Pre-NtO Full Rate,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 13:39,£0.00,Pre-NtO Full Rate,Bootle Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 13:40,£0.00,Pre-NtO Full Rate,Carnarvon Street,Cheetham,Affixed to vehicle,Limited Waiting,£50.00,30,Parked for longer than permitted 
30/04/2019 13:40,£0.00,Cancelled,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 13:41,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 13:41,-£35.00,Pre-NtO Discount,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,25,Parked in a loading place during restricted hours without loading 
30/04/2019 13:43,£0.00,Cancelled,Granby Row,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 13:46,£0.00,Post NtO,Rainforth Street,Longsight,Postal-vehicle drive away,Taxi Stand,£35.00,45,Parked on a taxi rank  
30/04/2019 13:47,£0.00,Pre-NtO Full Rate,Cheapside,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 13:47,-£35.00,Pre-NtO Full Rate,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,26,Vehicle parked more than 50 centimetres from the edge of the carriageway and not within a designated parking place. 
30/04/2019 13:47,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 13:49,-£25.00,Pre-NtO Discount,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 13:49,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 13:50,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 13:50,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 13:59,£0.00,Pre-NtO Full Rate,Richmond Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 14:01,-£25.00,Pre-NtO Discount,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 14:01,£0.00,Pre-NtO Full Rate,Lapwing Lane,DidsburyWest,Handed To Driver,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:03,-£35.00,Pre-NtO Discount,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,21,Parked in a suspended bay/space or part of bay/space 
30/04/2019 14:04,£0.00,Cancelled,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,£0.00,80,Parked for longer than permitted
30/04/2019 14:05,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 14:10,-£25.00,Pre-NtO Discount,Lapwing Lane,DidsburyWest,Affixed to vehicle,Limited Waiting,£0.00,30,Parked for longer than permitted 
30/04/2019 14:11,-£35.00,Pre-NtO Discount,Rainforth Street,Longsight,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:11,£0.00,Pre-NtO Full Rate,Turner Street (City Centre),City Centre,Handed To Driver,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 14:15,£0.00,Cancelled,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,-£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 14:17,-£35.00,Pre-NtO Discount,Dickenson Road,Longsight,Affixed to vehicle,Restricted Area,£0.00,23,Parked in a parking place or area not designated for that class of vehicle 
30/04/2019 14:20,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 14:20,-£35.00,Pre-NtO Discount,Dickenson Road,Longsight,Affixed to vehicle,Restricted Area,£0.00,23,Parked in a parking place or area not designated for that class of vehicle 
30/04/2019 14:20,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 14:22,£0.00,Pre-NtO Full Rate,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 14:23,-£25.00,Pre-NtO Discount,Lincoln Grove,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30,Parked for longer than permitted 
30/04/2019 14:25,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 14:25,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 14:26,£0.00,Cancelled,Lincoln Grove,Ardwick,CCTV Issue,School Entrance Markings T37A,£0.00,48,Stopped in a restricted area outside a school 
30/04/2019 14:26,-£25.00,Pre-NtO Discount,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 14:26,-£35.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,87,Parked in a disabled person's parking space without clearly displaying a valid disabled person's badge H
30/04/2019 14:27,£0.00,Cancelled,Heyscroft Road (Withington),Withington,CCTV Issue,School Entrance Markings T39B,£0.00,48,Stopped in a restricted area outside a school 
30/04/2019 14:28,£0.00,Pre-NtO Full Rate,WAVELL ROAD,Sharston,Affixed to vehicle,No Waiting,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:29,£0.00,Pre-NtO Full Rate,Albert Hill Street,DidsburyEast,Affixed to vehicle,No Waiting,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:30,£0.00,Pre-NtO Full Rate,WAVELL ROAD,Sharston,Affixed to vehicle,No Waiting,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:31,-£25.00,Pre-NtO Discount,Dale Street (City Centre),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 14:32,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 14:33,£0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 14:33,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 14:35,-£25.00,Pre-NtO Discount,Ridgefield,Deansgate,Handed To Driver,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 14:37,-£35.00,Pre-NtO Discount,Wilbraham Road (Chorlton),Chorlton,Handed To Driver,GV Loading Bay,£0.00,23,Parked in a parking place or area not designated for that class of vehicle 
30/04/2019 14:37,-£35.00,Pre-NtO Discount,Whitechapel Street,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:37,£0.00,Pre-NtO Full Rate,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:39,£0.00,Cancelled,Denmark Road (Hulme),Hulme,Affixed to vehicle,Restricted Area,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
30/04/2019 14:40,£0.00,Pre-NtO Full Rate,Ridgefield,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 14:41,-£25.00,Pre-NtO Discount,Wythenshawe Forum Car Park,Baguley,Affixed to vehicle,Car Park,£0.00,82,Parked after the expiry of paid for time  
30/04/2019 14:42,£0.00,Cancelled,Marshall Street,Piccadilly,Spoil,Limited Waiting,£0.00,30,Parked for longer than permitted 
30/04/2019 14:45,-£25.00,Pre-NtO Discount,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 14:45,-£25.00,Pre-NtO Discount,Dickinson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
30/04/2019 14:46,-£30.00,Post NtO,Rochdale Road (Livesey Street to Thompson Street),Harpurhey,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 14:47,£0.00,Pre-NtO Full Rate,CHEETWOOD STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:48,-£35.00,Pre-NtO Discount,Manchester Road,Chorlton,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:49,£0.00,Cancelled,Portland Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 14:51,£0.00,Post NtO,Phoenix Way,Hulme,Postal-vehicle drive away,Restricted Area,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 14:51,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:51,£0.00,Cancelled,Heyscroft Road (Withington),Withington,CCTV Issue,School Entrance Markings T39B,£0.00,48,Stopped in a restricted area outside a school 
30/04/2019 14:55,-£35.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,87,Parked in a disabled person's parking space without clearly displaying a valid disabled person's badge H
30/04/2019 14:56,-£35.00,Pre-NtO Discount,Albert Hill Street,DidsburyEast,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:57,£0.00,Pre-NtO Full Rate,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 14:57,-£25.00,Pre-NtO Discount,Princess Street (Piccadilly : ZONEB),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 14:58,£0.00,Pre-NtO Full Rate,Jury Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 14:58,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 14:59,-£35.00,Pre-NtO Discount,Wilbraham Road (Chorlton),Chorlton,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
30/04/2019 14:59,£0.00,Pre-NtO Full Rate,Montcliffe Crescent,WhalleyRange,Affixed to vehicle,Restricted Area,£70.00,48,Stopped in a restricted area outside a school 
30/04/2019 15:00,-£35.00,Pre-NtO Discount,Parsonage,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 15:02,£0.00,Pre-NtO Full Rate,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 15:03,£0.00,Post NtO,Rainforth Street,Longsight,Postal-vehicle drive away,Taxi Stand,£35.00,45,Parked on a taxi rank  
30/04/2019 15:03,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 15:05,-£35.00,Pre-NtO Discount,Sherbourne Street,Cheetham,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 15:05,-£35.00,Pre-NtO Discount,Springbridge Road,WhalleyRange,Affixed to vehicle,Restricted Area,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
30/04/2019 15:07,£0.00,Pre-NtO Full Rate,Bootle Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 15:09,£0.00,Pre-NtO Full Rate,Springbridge Road,WhalleyRange,Affixed to vehicle,Restricted Area,£70.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
30/04/2019 15:09,-£35.00,Pre-NtO Discount,Epping Street,Hulme,Affixed to vehicle,Residents Parking,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
30/04/2019 15:11,£0.00,Pre-NtO Full Rate,FRANCIS STREET,Cheetham,Affixed to vehicle,Limited Waiting,£50.00,30,Parked for longer than permitted 
30/04/2019 15:12,-£50.00,Pre-NtO Discount,FRANCIS STREET,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30,Parked for longer than permitted 
30/04/2019 15:12,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 15:13,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 15:13,-£35.00,Pre-NtO Discount,Crossacres Road,Sharston,Handed To Driver,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 15:14,£0.00,Pre-NtO Full Rate,Marshall Street,Piccadilly,Affixed to vehicle,Limited Waiting,£50.00,30,Parked for longer than permitted 
30/04/2019 15:16,-£35.00,Post NtO,Montcliffe Crescent,WhalleyRange,Postal-vehicle drive away,Restricted Area,£0.00,48,Stopped in a restricted area outside a school 
30/04/2019 15:16,£0.00,Cancelled,Mason Street,Piccadilly,Spoil,Limited Waiting,£0.00,30,Parked for longer than permitted 
30/04/2019 15:18,£0.00,Pre-NtO Full Rate,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£50.00,82,Parked after the expiry of paid for time  
30/04/2019 15:19,-£35.00,Post NtO,Crossacres Road,Sharston,Postal-vehicle drive away,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 15:20,£0.00,Pre-NtO Full Rate,Jackson`s Row,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5,Parked after the expiry of paid for time  
30/04/2019 15:24,-£35.00,Pre-NtO Discount,Brantingham Road (WhalleyRange),WhalleyRange,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
30/04/2019 15:24,£0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£30.00,34,Driving in a Bus Lane or Bus Gate
30/04/2019 15:27,-£35.00,Pre-NtO Discount,Hathersage Road,Ardwick,Affixed to vehicle,Restricted Area,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
30/04/2019 15:28,£0.00,Pre-NtO Full Rate,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£50.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
30/04/2019 15:30,-£25.00,Pre-NtO Discount,Oak Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
30/04/2019 15:32,-£25.00,Pre-NtO Discount,Parkville Road,Withington,Affixed to vehicle,No Waiting At Any Time,£0.00,30,Parked for longer than permitted 
30/04/2019 15:36,-£25.00,Pre-NtO Discount,Parkville Road,Withington,Affixed to vehicle,No Waiting At Any Time,£0.00,30,Parked for longer than permitted 
30/04/2019 15:36,£0.00,Pre-NtO Full Rate,King Street West,Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1,Parked in a restricted street during prescribed hours 
